,gene,score,p-value
2588,Araf,0.3213775615692084,2.8745130444604765e-09
5170,Rheb,0.3213485029808064,2.884475316162256e-09
12911,Hlf,0.32124532837417874,2.9201181357739963e-09
10825,Nefl,0.3210570299643302,2.9862714332550556e-09
1359,Ier5l,0.3208783707524379,3.050379689694508e-09
1391,Swi5,0.32060960029604724,3.1493418914217425e-09
4126,Ccl27a,0.3197075893992048,3.5047323274861295e-09
2191,Necab3,0.31968237552252987,3.515204886224043e-09
3076,Trappc2,0.3196606765775705,3.5242417920242736e-09
17492,Klc2,0.319382254765059,3.642211835628252e-09
6738,Arl6ip5,0.3190072504232229,3.807167530775114e-09
7645,Prmt1,0.3189503825583681,3.832806126519011e-09
